,Main_Tweet_ID,Reply_id,temporal_setting,Main_tweet,Reply_tweet,gold_1,gold_2,gold_adj
20,1406740598237847556,1406744211932778501,old,Is it too late to make myself a cup of tea right now?, yup!  it will only result in having to get up in the night! 🙄,y,y,y
21,1417232972835602432,1417349621978910745,old,Is it legal in your country to be asked by your employer if you are vaccinated?, shouldn't be... but... welcome to 1984,n,y,y
22,1439457970128052227,1439485514164342786,old,Do you think you are getting the recognition you deserve?, 😢 i do not think so or maybe i am too hard on myself 😥,n,n,n
23,1405294395239317505,1405296883275292672,old,“Do you have any light whiskey?," yes, i can put water in it.",y,y,y
24,1381730321004175361,1381982218889822217,old,Is it illegal to hang air fresheners from a car's rear view mirror?," pretty much nothing should hang there when driving, even your handicap placards or fuzzy dice.",py,y,y
25,1508792874569244674,1508876022044889090,new,Do you hold hands with your friends?, no but if it was a girl then guess yes my cousins or my dogs then yes,py,py,py
26,1506834667936391173,1506836781970436096,new,Is it weird to buy my sister a massage?, that’s better than expecting her to pay you to massage her.,n,pn,n
27,1494724608313933829,1494725303385858050,new,Do you even have a cat if you haven’t searched “does my cat love me”?, i don't have a cat for real,n,uk,uk
28,1395126197714030594,1395419115318398983,old,Do you ever...forget?, you ask that as if i ever remember,y,y,y
29,1501594196997808130,1501783660474732545,new,Do you subscribe to Disney Plus?," so many good content, hell yes 👍",y,y,y
30,1503787818929123331,1503788831643897860,new,Anyone still have a console from their childhood and does it still work?," the original game boy, up and running 🤓",y,y,y
31,1522910344838008833,1522984254245945345,new,Do you think only people with a certain level of political knowledge should be allowed to vote?, no as it wouldn’t truly be a democratic society.,n,n,n
32,1410954384507244556,1411198827806158853,old,"If you are home alone after ages and have a migraine, is it ok to order a platter of dumplings and eat them all?"," yes, this should be written into law.",y,y,y
33,1509322461187301377,1509391862116851713,new,Do you own any NFTs?, nfts will be worse than crypto in terms of 99.9% of them eventually being worth zero,pn,pn,pn
34,1507066176920162304,1507066519259394051,new,is it legal to drive with ur titties out?, i can’t tell you on here ft me,uk,uk,uk
35,1385243074096291841,1385274613958127618,old,Do you wanna play with me?, i just bought yahtzee if u wanna play that with me 🥺,y,y,y
36,1425641096370032650,1425678724284882952,old,is it too early to tweet?, paytm will launch modi coin soon. 🃏,uk,uk,uk
37,1445196347829735428,1445248470848262148,old,Do you think humans are meant to be monogamous?," nope, humans are meant to be with different partners simultaneously",n,n,n
38,1515913746954162176,1515915552908525568,new,Is it too much to wish an aneurysm on someone?, actually yes. i usually wish them an explosive diarrhoea when every toilet stall is occupied.,y,y,y
39,1456387014459211801,1456387404672143368,old,Do you need to go to the hospital for a stubbed pinky toe?, it would be less painful to cut the pinky toe off,n,n,n
40,1446136959697670145,1446142018955141121,old,I believe cannabis is a medicine. The question is… do you?, yes. it helps what ails me. 🙂,y,y,y
41,1450239772538990594,1450240785966776323,old,Do you keep and use the spare buttons you get on clothes?, i do. but i’m not sure why as i’ve never used them 😂,n,n,n
42,1450917556957687814,1450918523593764883,old,Do you believe career politicians have any right to exist?, term limits allows us to at least shuffle the crooks.,n,n,n
43,1509576610919313410,1509789291357958148,new,Is it foolish to assume that people are always rational?, yes. otherwise the word irrational would not exist 😀,y,y,y
44,1518201450832220160,1518226562398707718,new,Is it possible to mute any threads with photos of rapid antigen tests?," no. they'd still find their way to you as ""suggested topics""",n,n,n
45,1526563164481019904,1526565914837037058,new,Do you believe UFOs exist?," our universe is too big and old for us to be alone, so yes.",y,y,y
46,1394479427271135233,1394660810706796548,old,is it possible to aim train too much that your aim gets worse from it?, nah not at all. keep up the grind that’s why you have great aim,n,n,n
47,1522910344838008833,1522916131065016321,new,Do you think only people with a certain level of political knowledge should be allowed to vote?, effective democracy relies on an informed populace. i don't think that's where we are.,y,py,y
48,1411776697683357700,1411815527245389835,old,"Does it tear a hole in the space-time continuum if you take a knee for the ""black national anthem"" ?", i def won't be standing for it if its played before football games,pn,n,n
49,1519075768277606403,1519076719214297088,new,"I suddenly can't ""like"" any posts. Is it just me?"," me too. one minute i could, and then suddenly i couldn't.",n,n,n
50,1531417724584353793,1531694780253626371,new,Do you believe we are living in the Biblical end times?, matthew 24:36-44. 1 thessalonians 5:1-3. 2 peter 3:10. revelation 3:3,y,py,y
51,1461624625922719745,1461629366698496001,old,Is it still legal to be pro-vaccines but against vaccine mandates?, legal but pretty daft to be pro bioweapon,y,y,y
52,1532024495308939265,1532025163902066688,new,Do you like rift?, wait fuck. i want to change my vote to yes.,y,y,y
53,1381983703841267717,1382118010740170753,old,Is it ok to put peanut butter on rosemary focaccia bread slices?," with your resume , you can do anything you want! enjoy!",y,y,y
54,1472458918039224324,1472614176891838473,old,"Is it ok to allow the worst people, bring out the worst in you?", i want to say both. depending on the situation.,py,py,py
55,1508729666495938566,1508750483846221824,new,do you have a character that you flat out just hate for no reason?," amy march from little women.

i dont care what version. she can catch these hands",y,uk,y
56,1524897301336031233,1524905310053273601,new,Do you think LUNA made the market look worse than it actually is?, it definitely helped. i bought 15 bucks worth just in case 🤣,uk,py,py
57,1530429138099752963,1530431903798546432,new,Do you still miss your ex ?, na wetting go put person for trouble you dey find this morning,uk,n,uk
58,1517162745245749248,1517163292220788737,new,Do you have any questions for your Teacher?, how do we check if the options order trade has gone through.,y,uk,y
59,1531337262595727366,1531352848625197057,new,Is it cold?, probably been the coldest may we have had for decades,y,y,y
60,1518617602330963969,1518777024608825344,new,Do you listen to all the episodes of the podcasts that you're subscribed to?," especially ours!

we need to make sure we are doing it right 😂",pn,y,y
61,1407141470876938243,1407142692883206144,old,Do you guys remember typing class?, 55 words a min in hs...now not even close🤣,y,y,y
62,1394707604186746881,1394708813022904323,old,Do you still want to buy the dip?, why not if not that i don't have money,y,y,y
63,1524980408638705703,1524983553330597888,new,I believe … do you ?, yes. the playoffs are a rollercoaster ride . let’s do this suns!,y,y,y
64,1393577066193473536,1393578242532024328,old,Do you and your close friends have eachother’s locations on?, we'd have no problem with that we just dont really care tbh,n,n,n
65,1413280281809719299,1413434116893151234,old,"If you’re gambling at the bar, do you still pay for drinks?", rarely but it pays to be polite and tip,pn,pn,pn
66,1519074444593053696,1519075586433503232,new,"If you make a hole in one and no one sees it, does it still count?"," nope, witness needed sadly enough. every score card needs to be attested.",n,n,n
67,1460428549697986563,1460602002317078528,old,Is it counterproductive to work out and then drink wine later?, nope. probably going to drink the wine regardless. at least you got a work out.,n,n,n
68,1518480805961646080,1518547063864184832,new,Do you think record labels and A&R(s) find it easier to scout and sign recording artists in this social media age?, nope but find it hard to evaluate among the best alternate.,n,n,n
69,1526955016740868098,1526956061948641282,new,"If the Rays sign Shane Baz to a contract extension, is it OK if I refer to it as the Bazal Accords?"," fine, but if it blows up in their faces it has to change to bazil faulty",py,py,py
70,1443291550138707978,1443292268115410950,old,Do you support mask mandates in schools nation wide?, yes. i want this virus to be done killing.,y,y,y
71,1495784385047666689,1495797368272441345,new,Do you have a product idea you want to build in the future?, a bag that would be partly on your back and partly on your chest.,y,y,y
72,1470219766782693376,1470221661718913031,old,"The nice thing about this is it ain’t exactly art but it is at least a lot more entertaining than we expected so far, aye?"," that's the best we can hope for with this team, just don't be awful.",y,y,y
73,1531790432560107520,1531798267708592130,new,Do you own a gun?, this poll is proof that twitter leans hard left.  prove me wrong.,uk,uk,uk
74,1451488598012928000,1456670345373626371,old,Do you love music?, yes i do especially littlebigplanet music not just the licensed music but also the original music of littlebigplanet,y,y,y
75,1388697772862459904,1388818748631621634,old,"if someone from a place like gallery furniture delivers a mattress, do you tip the delivery guys?", yes i tip them $20 each if they are professional and do a good job.,py,py,py
76,1531305341563985920,1531306452119433216,new,Do you have true courage?," i have, however you don’t know how you will react in every situation...",y,py,y
77,1519482185459273733,1519484007289069568,new,do you ever worry sometimes you are too good at video games?, i worry that i still won't be good enough,n,pn,n
78,1498732622847135744,1498736445187575811,new,Desi people - do you ever tear up your roti and put it in your shorba and eat it with a fork?, lol no way it's harder like that. i just use my fingers,n,n,n
79,1382015356521357312,1382015746683904009,old,"hello, is it icon player pick time?", by the time they release it the games gonna be dead.,n,n,n
80,1414969157385392132,1415022777334124546,old,Do you struggle to be positive?, only if i don't take my psych meds..,py,pn,pn
81,1503299224737398785,1503319738604216328,new,"If u fall asleep during a film , is it a bad film?", nah it means you’re over 30 and tired…,n,n,n
82,1402787769395548160,1402788738716078081,old,Do you think it is rude to say to somebody you would look better if you lost weight?," let me stand out by saying no it’s not.🙂
-with a condition-",pn,pn,pn
83,1404133822300622853,1404134111967551491,old,Do you watch sports shows on tv?, only inside the nba and even then i usually watch highlights on youtube,py,y,y
84,1533489423370928128,1533494437162139649,new,Is it over yet?, it's safe to put the tv on now,y,y,y
85,1472388423373791240,1472404091309494279,old,Do you want more from life?, that would be fun!!! i can totally see us being friends. 🤔🤨😁😁😁,py,uk,py
86,1454876080154677249,1454998471983964161,old,Is it weird to buy a wig that looks exactly like your real hair but perfectly blown out?, i would say it’s weird to not do that.,n,n,n
87,1519855268414246913,1519855389763936257,new,Do you guys think money buys happiness?," no, but it sure can thwart off alot of things that can cause sadness !!!",n,pn,pn
88,1440938644873879552,1440940141049225216,old,"Is it about time that the gender-neutral term ""batter"" should be used in cricket?", we will be changing the word human next!,y,n,n
89,1399650555773980677,1417767877080489984,old,Do you think that inmates should get access to free university education while in prison?, they should get nothing. they should just work,n,n,n
90,1531337262595727366,1531354562740756489,new,Is it cold?, came to bed at 6.45pm.  bloody freezing 🤦🏼‍♀️,y,y,y
91,1515913746954162176,1515930292837445633,new,Is it too much to wish an aneurysm on someone?," don't wish too hard, you might have an aneurysm.",uk,y,uk
92,1505976111242559488,1505981165341192203,new,Do you want the No Build LTM to become a permanent selectable mode in the future (with normal build modes still being here)?, fortnite with no buildings turn be a common battleroyale like warzone,uk,uk,uk
93,1439972449777500160,1440111875266539525,old,Do you still wear a mask?, nope and i don't plan on wearing one!!!,n,n,n
94,1534236201447727105,1534258038902624257,new,Do you have a favorite last line from a book?, “and that’s how the mice transformed back into men.” -of mice and men,y,y,y
95,1459233909632286723,1459289699181281288,old,Cycling twitter: is it common that cyclists listen to music while riding?, i listen to fantasy football podcasts while riding. hope this helps.,py,y,py
96,1501181033416474624,1501189367439630340,new,💎🤲 Do you have diamond hands?," #tatacoin gem has got the potentials and capabilities to fetch insane profits 💪💪💪
hurry up",n,uk,n
97,1509576610919313410,1509578478357688320,new,Is it foolish to assume that people are always rational?, it's rational to assume that people are mostly foolish.,uk,uk,uk
98,1427455786402291735,1427456101889450000,old,do you say bestie?, wait arent you guys supposed to be asleep- 😃,uk,uk,uk
99,1422870328271900680,1422889793646641155,old,Do you pee in the ocean?," tell gio to cut his hair, he looks like an idiot.",uk,uk,uk
100,1519855268414246913,1519866363187245056,new,Do you guys think money buys happiness?," yes , just because of money i could not sleep all night",n,y,y
101,1401225105540272128,1401268466536042496,old,Question. Do you think we'll see the back of Covid during your lifetime?, no but with time it's effect will diminish. how long that takes is the difficult part,n,n,n
102,1533912514131640321,1533933413840961536,new,Do you have confidence in the Prime Minister?, move on gmb. time to let our country heal.,py,py,py
103,1499439197333200901,1499442056141451269,new,Do you guys think I can still do a hand stand at my new weight?, of course! you just have to try and keep on trying until you get it right.,y,y,y
104,1524763311732056064,1524763851656474624,new,do you know that staying a long time without being kissed causes pimples?," i can confirm this, my face dun get potholes pass nigeria",y,y,y
105,1532101048373915649,1532108344537894913,new,do you guys mind if we post our pride content?, only gay people use tumblr it would be homophobic if you didn’t,n,n,n
106,1500833657229041673,1500833896786763776,new,Do you have different snacks for different seasons?, why of course….we just change the flavor of our utz snacks 🤩🥰,n,y,n
107,1384114308745863170,1384117474258427905,old,"Is it possible for the the players to stand together and say, if the club breaks away from the super league we won’t play!! ?", if fifa ban players from world cups it’s just not gonna happen,pn,pn,pn
108,1505591204783734785,1505912971393966091,new,"Ladies, if a man gives you a Family heirloom ring but y’all break up, do you give it back?", i would give it back with no problems,y,y,y
109,1511856370156556298,1512221215821377539,new,Do you own a track saw?, yes. kreg track saw and project table,y,py,y
110,1442532393311682563,1442558558277718016,old,Is it bad if I brake with my left foot while driving?, you be driving like the kid from breaking bad 🤣🤣🥲,y,y,y
111,1512595116455710723,1512595521961136128,new,"Sometimes, do you ever feel too doggone tired to eat?", yes and added on depression doesn't help.,y,y,y
112,1462201927022915593,1462202340405137412,old,Do you think is I drink some sparkling rosè that'd help wake me up?, it's worth a try. keep me posted.,y,y,y
113,1526559173063974912,1526569722069733376,new,Is it so hard to denounce white nationalism?, because it's so much more wide spread than people want to admit.,y,py,y
114,1528029380122902528,1528035118241263619,new,Is it too late for an air fryer to change my life?, it’s never too late to change your life,n,n,n
115,1383196573903904768,1383492410680905728,old,Do you drive really slow in the passing lane and use no other lane?," that's an issue all over the world, don't want no-one infront of me syndrome",py,n,n
116,1526974647324901378,1526977051877588993,new,do you think minecraft is dying?, i wouldn't say its dead just maybe slightly lower in pop than it used to,py,py,py
117,1410007987528384529,1410145325831098369,old,It's come to my attention that a lot of people watch Netflix with captions on all the time. Do you?, get you a man who can do both,uk,n,uk
118,1518561902648987648,1519204044484583425,new,"If you video gigs with your phone, do you ever go back and watch that video?", concert vids suck... you'll never watch them again,n,uk,n
119,1401579436244226053,1401579638514671619,old,Do you guys wash your jeans every time you wear them?, 👀 depends on what i did in them the first time i wore them. 😉,py,uk,py
120,1510326780141490183,1510337079523303431,new,Do you guys wanna know the secret?," if you told us, it wouldn't be a secret..",pn,uk,pn
121,1529747637116841986,1529760123031281664,new,Is it possible to have a bestie of the opposite sex and not develop feelings?," it takes a strong heart to b willing
ko easy ooh 🤠",pn,py,pn
122,1388697772862459904,1388703764488593411,old,"if someone from a place like gallery furniture delivers a mattress, do you tip the delivery guys?", til it’s an expectation to tip movers 🙃,y,y,y
123,1507066176920162304,1507134592368713735,new,is it legal to drive with ur titties out?, take them tiddies out cuz i'm tryna see'em,y,uk,uk
124,1527140962098499584,1527149805343891456,new,Do you become more powerful the more tabs you have open?, not if safari has anything to say about it. including on m1 ultra. 😭,n,py,n
125,1449419678028234753,1449438312435908608,old,Do you have any weird things that you’re really really good at?, i can hold a plank for 15 minutes or more,y,y,y
126,1467967060777050115,1467967338809106434,old,"Just curious, do you think churches should pay taxes?", absolutely - let them deduct charitable works from their taxes like the rest of us.,y,y,y
127,1464280871368749057,1464285399291863047,old,Is it big coat weather?, the weird desire to appear ‘zany’ by wearing shorts all year. 🤷‍♂️,uk,uk,uk
128,1526016274060283904,1526280196730474496,new,Is it ever not windy in the desert anymore?, makes golf tough. tough to go low in the wind. tee and be it!,py,uk,py
129,1508573439459790854,1511783008696737800,new,Do you know your computers specs?," i know them better than my homework, just lazy to write down the specs here",y,y,y
130,1529747637116841986,1529751842250530816,new,Is it possible to have a bestie of the opposite sex and not develop feelings?," i don't have any,so i can't tell.",uk,uk,uk
131,1498732622847135744,1498734165923094533,new,Desi people - do you ever tear up your roti and put it in your shorba and eat it with a fork?, love breaking out the forks to eat roti,y,py,y
132,1505591204783734785,1505601121779343362,new,"Ladies, if a man gives you a Family heirloom ring but y’all break up, do you give it back?", i’d give it back for sure it should stay in his family,py,y,y
133,1395055649109708803,1395055789828628481,old,"excuse me, like button, do you mind if i tap that?", you should indeed tap my like button :d,n,n,n
134,1475561753094152192,1475627078384979971,old,I just watched someone pull their mask down and cough. Is it cool if I burn down the store now?, this is why they should be wearing a mask!!!,uk,uk,uk
135,1442994839105064966,1442995246204342273,old,Do you believe in monogamous relationships?, monogamy doesn't seem realistic and it sure as hell doesn't sound as fun,n,n,n
136,1384564020179570689,1384580299246374914,old,Do you think shows/concerts/sporting events/etc. should require a vaccine passport temporarily?, or there could be a special vip vaccine section!! 😀,n,n,n
137,1506565419313868802,1506566897428582406,new,"My name regularly gets autocorrected to ""Satanism"". Get a surprising number of messages addressed to it. Do you have an autocorrect hell?", i once had a boss who autocorrected to piglet,y,y,y
138,1386187626051342337,1386195041010343936,old,Lawyers: is it legal to make attending a racially segregated meeting a condition of employment?, we are preparing lawsuits to answer this exact question. stay tuned.,uk,uk,uk
139,1498623152720654336,1498627763456319489,new,Do you believe in quad?," yes , it has helped to organise many high level meetings.",y,y,y
140,1427768964403322883,1427770325350162434,old,Do you smoke weed?, i think people can take a guess 😂,y,y,y
141,1500540062915825665,1500541639269441537,new,Is it reassuring to know there are twats everywhere!?, something in the world doesn't change.,uk,uk,uk
142,1439972449777500160,1440090567510306818,old,Do you still wear a mask?," no, only in the handful of places where i have no choice.",n,pn,pn
143,1529481046428897282,1529481191988113410,new,🚨 Do you follow me on twitch?, i sure do ! i make it to every stream,y,y,y
144,1410568879231885318,1410823937274134530,old,Do you think Covid restrictions are being lifted too fast?, no now shut up and open up .dickhead,n,n,n
145,1417278951567761408,1417282422400552963,old,is it hard to care for a ball python?, its not! do ittt. they’re fun.,n,n,n
146,1436416194496512001,1436418051528957955,old,Do you guys remember jeggings?, i still have my walmart jeggings in my possession &lt;3 never once failed me,y,y,y
147,1503508955263168512,1503533572031803397,new,"Is it wrong that, going forward, I only ever want to wear cashmere sweaters, joggers and t-shirts?", if doing this is wrong i don’t want to be right,n,n,n
148,1522566510627246080,1522636908643422214,new,Do you regularly remind yourself that you have not yet grown beyond the need for the work of God’s grace?," when i fail to remind myself, the lord graciously reminds me in other ways.",y,pn,pn
149,1404147131871420416,1405028066846556160,old,Do you guys like the music video?," im gonna be honest, that song was really good.",y,y,y
150,1389993299142922242,1390004153292890117,old,Do you put chips on your sandwich?, you’re going straight to hell ffs,n,n,n
151,1519855268414246913,1519940060472385536,new,Do you guys think money buys happiness?, it keeps you sane that's all i can say 😒,uk,py,uk
152,1513268653344575497,1513269235438350336,new,Is it unethical if I pay my group members to do my part of the project?, if they are okay with it and get paid well then no,pn,pn,pn
153,1522910344838008833,1523007715253321728,new,Do you think only people with a certain level of political knowledge should be allowed to vote?, wow! didn't know anti-democracy was so strong.,n,pn,n
154,1451660454753812481,1451660935391744005,old,"Honestly, do you like the way your body looks?", everyone probably has some insecurity. just got to recognize the good as well.,y,y,y
155,1534840680257921024,1534888066497773568,new,I like the idea of boycotting companies that bankroll the tories. Is it workable?, it might be effective if one at a time was targeted.,py,py,py
156,1388697772862459904,1388862149796237314,old,"if someone from a place like gallery furniture delivers a mattress, do you tip the delivery guys?", they're not paid much...be nice!!,y,y,y
157,1461408868261629952,1461538783413870594,old,Do you have any podcast dreams?," full time podcaster. 
and get it in every high school/ college in the world..",y,y,y
158,1450544782594424841,1450545824375746576,old,Do you think shops should be selling fireworks ahead of bonfire night?, no they should be sound free or only sold to large events,n,n,n
159,1409932895293169675,1409937842961272837,old,Is it actually coming home?, don't worry priti patel will deport it if it does.,pn,n,pn
160,1529578923331358722,1529584546102095872,new,Is it bad if your fart sounds gurgly?, don't know about bad...dangerous...yup,py,uk,py
161,1450670892086857730,1450672088520564740,old,Do you consider saving Pressly?," no, don't play around, close them out",n,n,n
162,1528328624385974272,1528333539208478720,new,"Don't offer advice unless you were asked. Can't be so difficult to understand, can it?"," ya, i was told recently it was cruel to pray for someone with a problem.",uk,y,y
163,1534989059772370947,1534989939896729626,new,Do you brush your teeth twice a day?, my bf actually taught me how to brush twice a day,y,py,y
164,1411776697683357700,1412006886971305987,old,"Does it tear a hole in the space-time continuum if you take a knee for the ""black national anthem"" ?", turn your back. let's see how the left responds.,n,n,n
165,1519043638411419648,1519047649684598791,new,Many people suffer from arachnophobia. Do you?, somewhat....i don't go crazy but i avoid when i can.,py,py,py
166,1452044275911376898,1452045399557083143,old,Is it weird that I go to sporting events alone?," i used to go to the drive in by myself, so i'd say no 😀",n,n,n
167,1467210772472160256,1467229883973599233,old,Do you use your phone in the shower?, that shit would break plus why would you ever need to do that,n,n,n
168,1533489423370928128,1533524529271779335,new,Is it over yet?, the #platinumjubilee is like a headache. it'll be lovely when it's over.,n,n,n
169,1529502995615846401,1529514348569194497,new,Do you care if your significant other makes more money than you?, i would be very happy if my woman made more money than i make.,n,n,n
170,1525303905663475712,1525332714118819842,new,Do you dip fries in your milkshakes?," might be one of the worst duos in history, never understood",n,n,n
171,1525139728139530240,1525140217182703616,new,Do you recycle?, yes. i don't know how effective it is but we have been for many years.,y,y,y
172,1416480777106251793,1416480975438110733,old,POLL: Have you been vaccinated/do you plan to be vaccinated?," i'm not vaccinated yet, but i plan to get the vaccine soon.",y,y,y
173,1467059433947553792,1467072087424593922,old,Do you know your blood group?," how to make money by knowing your blood group , video coming soon!",uk,y,y
174,1418406178057441282,1418411938220888069,old,Is it fire?, so far it's mid. will give it a couple more listens. definitely not a classic,pn,n,pn
175,1533571194800177153,1533575629127417856,new,Is it rude to ask someone to brush their teeth before having sex?, just go brush your teeth dont ask us,n,py,py
176,1397076480824418310,1397107953619005444,old,...Do you die a lot in dark souls?," nah, you'll barely even get touched by the enemies in the game",n,n,n
177,1533596814313762816,1533657198647050240,new,Artists: Do you find that you are especially creative in certain phases you of the moon?, inspiration is rude- i simply respond and am not aware of any correlation with moon phases.,n,uk,n
178,1382068369428471811,1382071412760920065,old,Do you believe in lucK ?, nope...cuz nah game dey always spoil my bet ticket😏🤦🏻🙇🏻‍♂️🙅🏻‍♂️,n,n,n
179,1518730408333963264,1518737695782146048,new,Do you think this is the beginning of the end for twitter?, it the beginning of the ending of earth. i could careless about twitter.,uk,uk,uk
180,1496618534369169410,1496621480435724288,new,Do you believe in love at first sight?, i don't believe in love at any sight!!!,n,n,n
181,1469339026012487683,1469398395282505732,old,SOUND OFF: Do you agree with the state's plan to implement an indoor mask mandate for public places?," absolutely not. try to make me do it, i dare you",n,n,n
182,1529578923331358722,1529582282163593217,new,Is it bad if your fart sounds gurgly?, you don’t have to wipe your butt if you just farted.,uk,uk,uk
183,1519451326459133952,1519455791413178369,new,Do you have any reading rituals?, i ignore people. that’s my ritual 😁,y,pn,y
184,1433544656889995267,1433559106925645831,old,Do you wear your shoes inside your home?," only if i run back in to grab something. otherwise, slip on sandals almost always.",pn,pn,pn
185,1493973387567370248,1494048108434673664,new,POLL: Do you think the drinks to go law should be made permanent?, i think you should stop medical mandates. kind of more important,uk,n,uk
186,1420390224602046466,1420405804541390851,old,Do you want your child to wear a mask in school?, ill pull our daughter from school if they try it.  homeschooling will be the new norm.,n,n,n
187,1498957736117211141,1498964669289095169,new,Do you still trust anything the media says?, modern media can make a collective lie to become the truth,n,pn,n
188,1521931110589947904,1521931287333945345,new,Do you think it’s possible to have true balance in life?, i believe anything can be possible if you believe in it enough ❤️,y,py,y
189,1524647970611863553,1524868533930410014,new,Do you read the acknowledgments page of a book?, i’d like to thank myself for reading the acknowledgements,y,y,y
190,1529946042401275917,1529946240812650496,new,Do you own a gun?," nope, lots to be found all around",n,n,n
191,1495916244855402504,1496164691562881027,new,Is it ok to read a book at a bar?," sure, if you don't mind getting beaten up.",n,pn,n
192,1528328624385974272,1528385223108349952,new,"Don't offer advice unless you were asked. Can't be so difficult to understand, can it?", isn't it just a wee bit ironic to advise us not to give unsolicited advice.,y,uk,y
193,1506834667936391173,1506835126717759495,new,Is it weird to buy my sister a massage?, better off buyin than giving her the massage yourself….. #familylove,n,pn,n
194,1505689498918825984,1505690042810830850,new,Is it normal to be in so much pain you start vomiting?, it's not at all. please get help,n,n,n
195,1474160283748749312,1474265922202267651,old,Is it a crime to get extra vaccination shots?, we'll all be doing it for the rest of our lives so i hope not.,pn,n,pn
196,1523698748613795841,1523699355815149568,new,Is it dignified to fall on someone else’s sword?, yes but not to be hoist by their petard,py,y,py
197,1383837827465506821,1383838834014621702,old,Do you use your phone without case ?, yes without case and without screen guard/ glass,y,y,y
198,1506565419313868802,1506566948880109580,new,"My name regularly gets autocorrected to ""Satanism"". Get a surprising number of messages addressed to it. Do you have an autocorrect hell?", some mis-spelling of ‘the’ autocorrects to hmg.,y,y,y
199,1407640050045755392,1407656529122168836,old,Pitching…. Does it ever get any easier?, only when you can get someone to do it for you.,pn,py,pn
200,1433271088071380994,1433279154917556227,old,"Question, do you use your parking brake most times you park?", i don't but now i'm thinking i probably should start....,n,n,n
201,1458470678320095236,1458923727488368656,old,"On a work zoom, is it unprofessional to obviously be in your bed?"," i found in law school, yes but i do it anyway",y,y,y
202,1498846242951950336,1498846927378698241,new,Do you feel rescued?," no, but i’m entertained!

more wine, please!

#sotu",n,n,n
203,1436416194496512001,1436416416123482112,old,Do you guys remember jeggings?, they might be ugly but they’re comfy,y,y,y
204,1505591204783734785,1505945008549072906,new,"Ladies, if a man gives you a Family heirloom ring but y’all break up, do you give it back?", yes i would bcuz its from his family,y,y,y
205,1471985146891059206,1471985370757804035,old,I got your back. Do you got mine?, always. please have my back. my family really needs a blessing. $tayboz31,y,y,y
206,1416521845050773505,1416522736042659841,old,Do you guys believe in ghosts?, yea i seen one in my house a couple of time but it never really bother us,y,y,y
207,1440938644873879552,1440940139337945088,old,"Is it about time that the gender-neutral term ""batter"" should be used in cricket?"," no, it's offensive to cod & mars bars.",n,n,n
