,Main_Tweet_ID,Reply_id,temporal_setting,Main_tweet,Reply_tweet,gold_1,gold_2,gold_adj
186,1402787769395548160,1402788718600130565,old,Do you think it is rude to say to somebody you would look better if you lost weight?, very rude.  it could cause a lot of emotional damage.,y,y,y
187,1495840803209756672,1495859924013834254,new,Do you and your partner discuss voting intentions with each other?," absolutely, and i wouldn't have married him if we weren't on the same page.",y,y,y
188,1393577066193473536,1393644165439922186,old,Do you and your close friends have eachother’s locations on?, only really see on snapchat but other than that no,py,pn,pn
189,1495916244855402504,1496181205238272013,new,Is it ok to read a book at a bar?, you might ask the bartender if they would/wouldn't mind. polite to do so.,py,py,py
190,1506739855471960067,1506741011791454216,new,Tell the truth ..do you ever miss your X ?, i never can understand why i do tho!,y,y,y
191,1397397112401264643,1397398512871088129,old,I never watched Game of Thrones….is it good?, currently watching..... for the second time lol. do it!,y,y,y
192,1388697772862459904,1388740339138277377,old,"if someone from a place like gallery furniture delivers a mattress, do you tip the delivery guys?", you could offer them a coffee and donuts,y,pn,pn
193,1394479427271135233,1394479586898026498,old,is it possible to aim train too much that your aim gets worse from it?, if i stay on a sens for to long my aim become ass so i guess,y,py,y
194,1508792874569244674,1508795015161475072,new,Do you hold hands with your friends?, i don’t have any friends around at all. tbh i can’t say.,uk,n,n
195,1407141470876938243,1407144605909458945,old,Do you guys remember typing class?, so glad my mom made me take that class!,y,y,y
196,1506834667936391173,1506834980835852292,new,Is it weird to buy my sister a massage?, no and i’m sure she’d appreciate it,n,n,n
197,1505591204783734785,1505614119210303489,new,"Ladies, if a man gives you a Family heirloom ring but y’all break up, do you give it back?", i probably wouldn’t want to take it in the first place so yea.,uk,y,y
198,1495593777020514305,1495640148016615424,new,Do you mix your laundry with your significant other?, usually. sometimes we do our own. i had to be trained though.,py,py,py
199,1495593777020514305,1495609759999086602,new,Do you mix your laundry with your significant other?," the people who don’t, id be more curious why they choose not to",y,n,y
200,1499100529301110786,1499109126852460546,new,Is it poor form to throw a bag of dog poop in a random house’s outside trash can if you happen to pass directly by it?, no way!! do it! it’s trash!,n,n,n
201,1391360390429294593,1391830830578864143,old,Do you use Rokfin?, i cannot find rofkin on the playstore,n,n,n
202,1401579436244226053,1401594725145186304,old,Do you guys wash your jeans every time you wear them?, heck no lol. unless it was a sweaty swamp ass day 🥵☀️💦😂,pn,n,pn
