,Main_Tweet_ID,Reply_id,temporal_setting,Main_tweet,Reply_tweet,gold_1,gold_2,gold_adj
36,1505591204783734785,1505592841199931393,new,"Ladies, if a man gives you a Family heirloom ring but y’all break up, do you give it back?"," yes , unless we have kids . then they would get it.",y,y,y
37,1442943043414364161,1442943288617570307,old,Do you love your job ?," yes yes yes 1000 yes ,it's the best job a person can ever get💫",y,y,y
38,1511594180790919172,1511594864361758727,new,"This thing going round, is it still 'the flu'?", thank god no be only me dey notice it,y,uk,uk
39,1512420518732967940,1512424970139443209,new,Do you trust anything this government says?, this is going to come as a shock to the anti-mask and anti-vax crowds.,uk,uk,uk
40,1461773580912369665,1461773941060472833,old,Is it weird to cry with relief during a massage?, 😂😂 no that’s beautiful then u really get to be loose,n,n,n
41,1442994839105064966,1442995246204342273,old,Do you believe in monogamous relationships?, monogamy doesn't seem realistic and it sure as hell doesn't sound as fun,n,n,n
42,1459268626133962756,1459270738590982153,old,Do you ever just remember that we used to chainsmoke cloves?, the film that would coat my mouth 😖,y,y,y
43,1495916244855402504,1496164691562881027,new,Is it ok to read a book at a bar?," sure, if you don't mind getting beaten up.",n,pn,n
44,1392519214406242305,1392520890072530945,old,Do you support taxpayer cash for illegal aliens?, the dependency on money is going to kill us all.,n,n,n
45,1534840680257921024,1534902144998031360,new,I like the idea of boycotting companies that bankroll the tories. Is it workable?, the relevant legislation shld be brought immediately to the commons,y,uk,y
46,1393499250361839620,1393515691123351555,old,Quick question for atheists only: do you believe in ghosts?," no.
 
though open to proof, unlikely as i think that will be.",n,n,n
47,1410610112679485446,1410610462161457175,old,Do you ever just wanna give up and cry your way out of life?, be optimistic akim. there’s a reason for everything ❤️,uk,uk,uk
48,1449805259409342471,1449808436657639427,old,"If your children end up moving away for college and careers, do you just constantly carry a feeling of missing them around with you forever?", sigh. can’t really say “forever” yet but still,y,py,y
49,1530356436479401985,1530356612044562433,new,I just realized vegans can’t eat milk chocolate damn is it worth it?, vegans can eat whatever they want if they lie about it.,uk,n,uk
50,1405679777881620481,1405901812285202441,old,Do you think that Dogecoin is the future?," hopefully, the wag walking app folks can make it to #dogepalooza  #dogecoin",y,y,y
51,1495840803209756672,1495855947453186050,new,Do you and your partner discuss voting intentions with each other?," yes .
election can’t come soon enough .",y,y,y
52,1411776697683357700,1411792915454648324,old,"Does it tear a hole in the space-time continuum if you take a knee for the ""black national anthem"" ?", i hope they do.  let's see how the other side likes it.,y,y,y
53,1515041738057990150,1515042368734511112,new,Is it true that fine boys really don't pay?, we can't be fine and be paying a fine at the same time,n,y,y
54,1419089031044816900,1419117086736064512,old,do you eat dairy with that milk breath?, are you trying to hit on me bc if so it’s working 👻,uk,y,y
55,1413646946682736653,1413659248861483010,old,I never went to university and I have a question. Is it hard?," parts can be hard depending on learning styles +, but you'll love it!",py,pn,pn
56,1513014027404087298,1513024718378569729,new,Do you still buy/carry Coach bags?, yes… the outlet be having cute ones and much more understated than back in the day!,y,y,y
57,1513014027404087298,1513040271780552705,new,Do you still buy/carry Coach bags?, pebble leather will always be me go to.,uk,y,y
58,1527339341391212544,1527344389944594448,new,Is it fair game to fart if the person next to you in a plane on an airline that requires masks isn’t wearing one?, it doesn't even start to fit the crime. but yes,y,y,y
59,1450868272333668352,1450882244432826371,old,do you have your dream job?, my dream is to not have to work,y,y,y
60,1414783164044677121,1414783355430834180,old,Expensive vs cheap vodka: does it matter?, the trick: run cheap vodka through a britta filter,y,uk,y
61,1460299810280333317,1460665143017107463,old,I want pizza. Is it too early for pizza?, never!  their are many great pizza to have in the am!,n,n,n
62,1533812172983263232,1533812368752640001,new,Do you have a tattoo?, no i'd look like a tattoo of a tattoo,n,n,n
63,1444109056738828288,1444109169745973252,old,"If I’m playing a game, and I’m not allowed to tweet about it, does it even exist?", it depends of how much u wanna get sued,uk,uk,uk
64,1512559016328585221,1512577136615251971,new,Do you want to be famous?," famous enough to get good tables quickly at cool restaurants, but nothing much beyond that.",py,py,py
65,1494902762718392321,1494945881543659522,new,Do you all feel like you should always respect those that came before you?," yes, until proven otherwise. definitely get the benefit of the doubt from jump",y,y,y
66,1499100529301110786,1499112992939515905,new,Is it poor form to throw a bag of dog poop in a random house’s outside trash can if you happen to pass directly by it?, i just hold the bag until i get back to my trash can. potential problem solved.,y,y,y
67,1445969156923351040,1445983757689839616,old,"Doesn't feel so good, does it Cardinals fans?"," they tried, i’ll give them that.  #gododgers #northboundonthe5",n,y,n
68,1402869075366137857,1402891675664584711,old,Do you believe in coincidences?," i think the most honest answer is: ""i don't know""",uk,uk,uk
69,1410847832278552591,1410868005769187335,old,Is it flash crash time yet?, not yet but fuds going on so might be ready,n,n,n
70,1449805259409342471,1449868532762697730,old,"If your children end up moving away for college and careers, do you just constantly carry a feeling of missing them around with you forever?", it's my understanding that you are supposed to buy a condo where they've moved to.,n,y,y
71,1458728812368338946,1459076766417535007,old,Do you work in coffee?," no, but i don’t work without it either.",n,n,n
72,1502304099571843079,1502306537645170696,new,Do you think a ban on crypto would stop you using it?, only if no exchanges operated worldwide  would i stop using crypto.,pn,pn,pn
73,1401225105540272128,1401443222103154689,old,Question. Do you think we'll see the back of Covid during your lifetime?," god willing, covid will become another harmless virus, but it will remain with us.",n,y,y
74,1519451326459133952,1519455791413178369,new,Do you have any reading rituals?, i ignore people. that’s my ritual 😁,y,pn,y
75,1402603886897242112,1402604089536622594,old,Is it enough?, no either bigger fines or next season a points reduction to start,n,n,n
76,1401353338499727363,1401358758836572160,old,Do you wash your hands after you touch your dog?, yup. just told me 8 year old literally 5 minutes ago to go wash his hands,y,y,y
77,1494724608313933829,1494756183542009858,new,Do you even have a cat if you haven’t searched “does my cat love me”?," i know my cat loves me, who wouldn't love me",uk,y,y
78,1383457787582111750,1383484671669932038,old,Do you think it’s ethical to invest in the stock market?, yes. companies go public for a myriad of reasons and rely on investments for growth.,y,y,y
79,1510152850734788611,1510157238773727232,new,Do you believe in revenge?," with me, revenge calms me down.
to focus on other issues 😂",y,y,y
80,1382859135562178568,1382944908407840769,old,Sooooo do you like it?," yes
i haven’t listened to it yet but i already know it’ll be good",y,y,y
81,1433544656889995267,1433598990428225536,old,Do you wear your shoes inside your home?, i am an amputee. my shows make it easier to walk.,y,y,y
82,1471687795882307590,1471688502542802953,old,This new kinda analytics Football is driving me crazy! I don’t like it!!! Do you?, chargers would have a comfortable lead if they would of just taken the field goals.,uk,uk,uk
83,1518561902648987648,1518988596321177602,new,"If you video gigs with your phone, do you ever go back and watch that video?", ugghhh. can’t imagine more than a tiny minority doing so.,n,n,n
84,1506834667936391173,1506838351927660548,new,Is it weird to buy my sister a massage?, hey theo it’s a little strange but you can always buy me one instead ☺️,y,y,y
85,1431620267168522244,1431749476671123457,old,Do you ever feel like you haven’t had enough chocolate?, no - i don't like chocolate... popcorn on the other hand...,n,n,n
86,1445196347829735428,1445196539530563586,old,Do you think humans are meant to be monogamous?, most of us would be poly if were really honest with ourselves.,pn,n,n
87,1445840600931004417,1445841264361054208,old,Is it tacky to put Muscle Milk in your coffee?, not if you’re trying to get jacked…,pn,pn,pn
88,1431662975283310596,1431684143436337152,old,"Forget your zodiac sign, do you tip your bartender?", of course! i do want them to return.,y,y,y
89,1470480883903868933,1470482997434540040,old,Is it a dick move if one were to steal all the cashews out of the jar of assorted nuts in the openers backstage?, you'd have to touch all the nuts to do it,y,py,y
90,1424056943270825984,1424069078289944577,old,do you guys drink alcohol in front of your parents hey?," yeah, she always makes sure to include us when she buys for herself",y,y,y
91,1500650667593158657,1500651238114971651,new,If you buy a vowel in Wheel of Fortune do you get to keep it after the show?,don't mind me just making a list of things to ask god,uk,uk,uk
92,1496618534369169410,1496639951915651075,new,Do you believe in love at first sight?," na puna everybody dey go for,nothing more",n,uk,uk
93,1411420537709080579,1411705291310309378,old,IS IT COMING HOME?, nothing hurt more than seeing and not touching..💔.all i wish for now really 😂,uk,pn,pn
94,1411776697683357700,1412195723983167490,old,"Does it tear a hole in the space-time continuum if you take a knee for the ""black national anthem"" ?", talking a knee is too much reverence. give it two middle fingers,y,y,y
95,1388465130174885891,1388498594328612869,old,Mehn do you remember those times people used to take pictures of themselves looking at the floor like they dropped something?," omo, literally all my facebook pictures then 🤣",y,y,y
96,1470219766782693376,1470226138878431236,old,"The nice thing about this is it ain’t exactly art but it is at least a lot more entertaining than we expected so far, aye?"," it’s actually a game, i’ll take it",y,y,y
97,1409539877855809539,1409540077898715144,old,Do you find it easy to ask for help from people at work?," sir,i do have 10 lak cred coin any option to sell it for money 1😄😄😄😄",uk,uk,uk
98,1522792397515673601,1522800322925768704,new,Do you stir your ice cream before eating it?, i like to drink the icecream but i dont want a milkshake bro idk,uk,uk,uk
99,1532019243025420289,1532074944905224194,new,Question. Is it ever acceptable to use the phrase PLATTY JOOBS?," you need to buy a car, all the push ironing is doing your crust in.",y,uk,uk
100,1509576610919313410,1510363220078317568,new,Is it foolish to assume that people are always rational?," sir can i assume, that you will help definitely",uk,n,uk
101,1417532273923182597,1417533678679478277,old,"Brits among us, do you have cheese spread on crumpets?", shame you can't vote for 2 options,uk,uk,uk
102,1423260962925207553,1423261356992651266,old,"If you shoot off the backboard cushion and it gets batted away, is it goaltending?"," if there is a chance for ball to go in yes, if not no.",uk,py,py
103,1395540290124058627,1395555271892684802,old,"Panthers fans, do you want to talk about it?", well since they tied it up 5-5 it may be the lightning who will need a talk.,y,y,y
104,1424056943270825984,1424073514244521994,old,do you guys drink alcohol in front of your parents hey?," even if i'd try not to, they'd notice that i'm drunk.",y,n,y
105,1531337262595727366,1531338226782306305,new,Is it cold?, been cold since march. look up.,y,y,y
106,1519825041273274368,1520119061614514176,new,Do you start projects you don't intend to finish?, the intention is always there but the follow-through may not be,n,n,n
107,1456765662072819714,1456772593210507270,old,Do you want OBJ on your team?," don’t need him.
     go cowboys",n,n,n
108,1445840600931004417,1445942555993153538,old,Is it tacky to put Muscle Milk in your coffee?, not if you use it to wash down a yoked yolk.,pn,pn,pn
109,1507057906197409795,1507060599385112583,new,Do you tan?, c. unless you count my freckles which make me look tan after i burn like a 🦞,py,n,n
110,1518679014193434625,1518865389710721025,new,Do you ever just wanna cry because you don’t have a cat?, i want to cry because i have too many cats 😂😂,n,n,n
111,1386167711563014149,1386169668323397632,old,"If a toe is swollen and blue, is it broken?", your really starting to sell it for the ppl that have foot fetish 🤢😂,uk,uk,uk
112,1428775642997329921,1428780129644285953,old,Do you follow me?," noooooooo.....

but if u will follow me i will follow u back...😉",n,n,n
113,1502304099571843079,1502352122402197510,new,Do you think a ban on crypto would stop you using it?," no, as long as others would transact in it, i wouldn't stop.",n,n,n
114,1534989059772370947,1534989968258613261,new,Do you brush your teeth twice a day?," nope. 
i brush only in the morning.",n,n,n
115,1535180448283910144,1535180984005427200,new,History repeats itself like a school teacher so you can get the message. But do you?, what a great way to learn! thanks for the reminder.,py,uk,y
116,1420134977988177923,1420202411868803078,old,Is it ok to have a margarita with sushi?, it may not be ok in the morning,py,pn,py
117,1529950706068774934,1529951847976701953,new,DO YOU WANNA FUNK?, close run between that and kiss me again for best song ever.,uk,uk,uk
118,1420134977988177923,1420137681170931716,old,Is it ok to have a margarita with sushi?, you can’t pair sushi with everything but you can pair a margarita with anything,y,y,y
119,1527752294716022786,1527832929770029064,new,Do you think cursive writing should still be taught in school?," bruh no, teach kids about compound interest and taxes instead.",n,n,n
120,1509289298583035914,1509298322154176514,new,Do you think only nuts believe in a radical homosexual political agenda?," i would say they have a fixation with ""nuts"".",y,y,y
121,1386167711563014149,1386408345016307712,old,"If a toe is swollen and blue, is it broken?", probably broken .if it’s black it’s definitely broken,y,py,y
122,1449805259409342471,1449817319643910146,old,"If your children end up moving away for college and careers, do you just constantly carry a feeling of missing them around with you forever?", …you learn to live with it…communicate and visit a lot…,n,y,n
123,1509576610919313410,1509604830238543901,new,Is it foolish to assume that people are always rational?, it's foolish to assume anything in life.. know your shit!,y,y,y
124,1415413840372805632,1415422702245093377,old,Do you think you are a reflection of your ancestors?, yes. in both good and bad ways. we can’t escape our genes.,y,y,y
125,1504106828594135041,1504204391955550211,new,Do you want Daylight savings time permanent?, standard time permanent is my preference but will settle for anything  permanent.,py,y,y
126,1500989413559611401,1501042350163783680,new,I’m curious. Do you think every state should accept mail-in ballots in every election?," i think all options, including online voting, should be available.",y,y,y
127,1533812172983263232,1533812834269904898,new,Do you have a tattoo?," nope, but i really appreciate the ""ink"".",n,n,n
128,1498732622847135744,1498733633129037830,new,Desi people - do you ever tear up your roti and put it in your shorba and eat it with a fork?, i think my mum would have backhanded me if i did...,n,n,n
129,1506679176744652804,1506679724101320713,new,"Chiefs fans, do you want to talk about it?", if you wasn't a cowboys fan these tweets of yours would trigger me so unbelievably much,y,y,y
130,1528029380122902528,1528495009149767680,new,Is it too late for an air fryer to change my life?, better late than never!  get on the band wagon already! 👏👏👏,n,y,n
131,1529067893652062208,1529167309973032960,new,"Do you think there'd be a lot of resistance if we tried to bring back calling women ""broads""?", i’ve always been partial to “chicks” myself,uk,y,uk
132,1526015908627369986,1526017974930382849,new,Do you still keep in contact with your ex?, every time he tries to talk to me i hit that block button lol!,n,n,n
133,1412118588836573184,1412215402902458371,old,Is it wrong to name a pet Deadbolt?, would be worse to name one ‘deadbeat’,n,pn,pn
134,1427455786402291735,1427712557226217472,old,do you say bestie?, noo i meant to press yes bestie!!!,y,y,y
135,1501594196997808130,1501783660474732545,new,Do you subscribe to Disney Plus?," so many good content, hell yes 👍",y,y,y
136,1498849680662228996,1498850868182994948,new,Do you believe he ever actually thinks about insulin prices?, it must be hard to comprehend compassion.,n,n,n
137,1425235547912556552,1425345814226952192,old,do you think superstar tweeters such as myself have a duty to behave as role models?, everyone has a duty to behave as a decent human being. doesnt change with wealth or celebrity,y,y,y
138,1467059433947553792,1467060684043206656,old,Do you know your blood group?," i am so afraid of needles, never went to get tested🥲",n,n,n
139,1416521845050773505,1416536435956404224,old,Do you guys believe in ghosts?," yes, been afraid of the dark, and probably always will be",y,y,y
140,1526563164481019904,1526565592454426637,new,Do you believe UFOs exist?, it would be arrogant to think that there isn't.,y,y,y
141,1409932895293169675,1409934945951391746,old,Is it actually coming home?, no please freaking stop saying this! take it 1 game at a time goodness!,n,n,n
142,1442994839105064966,1442996760373342212,old,Do you believe in monogamous relationships?," well, i'm not sure honestly. 💯🤔🤦🏾‍♂️",pn,uk,uk
143,1418406178057441282,1418407241258991619,old,Is it fire?, vdon and dark lo out tomorrow... i'll be f ckin wit that instead,n,uk,uk
144,1428862662503325696,1428984705702141956,old,"So, if the Tesla Bot is gonna have a screen for a face, is it gonna be a touch screen?"," if you need a touch interface, then the bot doesn't serve its purpose.",n,n,n
145,1413525426836750337,1413542284273016834,old,Do you think students of tertiary institutions should be mandated to wear school uniforms?, we should be deliberating secondary school students should or shouldn't wear uniforms,uk,pn,pn
146,1511471388254736387,1511539302425059336,new,I love a Lagos x abroad accent. The one that carries the end of the statement up like it's a question but is it really?, it’s the la accent thing..talking like they are unsure and need some typa validation,pn,y,y
147,1439782634104582144,1440057810033598467,old,Do you kiss ur dog goodnight?, if you don’t kiss your dog goodnight i think there is something wrong with u,y,y,y
148,1518240010855763970,1518445215211831298,new,Okay but do you know money is good?, what money can't do more money can do better🤩,py,y,y
149,1383097995189714949,1383109896858529797,old,Is it wrong of me to say I really hope dogecoin gets hacked?," yes, it is. live and let live.",y,y,y
150,1512559016328585221,1512911829130874880,new,Do you want to be famous?, only if i don’t like it and i can be unfamous but not infamous,py,py,py
151,1534282810638356483,1534290039055728648,new,Do you have the kind of faith to withstand the silence of God?, at this point i can gladly say i do.,y,y,y
152,1428542123280945156,1428606890972418049,old,Do you love yourself?, first love with himself then any one else,y,y,y
153,1409962818661621761,1409962911020224512,old,do you miss me?, hope ur well :d love u!!,y,py,y
154,1496258773568176129,1496261681592287243,new,Do you consider lying by omission Ie. Allowing someone to think something you know is untrue the same as lying?," if lying is the same as minding my black-ass business, then call me mr. fib.",pn,n,n
155,1504106828594135041,1504158504386498561,new,Do you want Daylight savings time permanent?, just leave it where it is right now & we’ll be good,y,n,y
156,1530429138099752963,1530429496926642176,new,Do you still miss your ex ?," ex way almost make me run mad na me wan come miss, god forbid",n,uk,uk
157,1411009915355807746,1411025445164830723,old,Is it unethical to summon a ghost to get them to help with household chores?," if you end up with two, i'll happily take one off your hands 👍😁😉",n,n,n
158,1505156890996609024,1505185707710889986,new,Question - Do you guys regret after eating pizza every time?, i had today and am walking to overcome the guilt,y,y,y
159,1393654652722368514,1393960026977538049,old,Is it controversial to think modern football is a better watch than modern hurling?, it’s not controversial it’s just wrong,n,n,n
160,1508792874569244674,1508986947888467968,new,Do you hold hands with your friends?, my fiancé would find a problem with that lmao. not trying to start any problems,n,n,n
161,1432391518074007552,1432401238423838726,old,do you separate your laundry?, absolutely!  zach you have to take care of your clothes!,y,y,y
162,1513305899804336134,1513406104201539584,new,Do you use a podcast script?, yeah i do. keeps me on track,y,y,y
163,1409374689877663744,1409994877476163586,old,Does it make me egotistical if I can't be bothered to care about people that are egotistical?," nah, you'd have to think everyone is lesser than you.",n,n,n
164,1397076480824418310,1397217448009637898,old,...Do you die a lot in dark souls?, do yourself a favor and dont do that.,n,uk,n
165,1472517494770438149,1472517931754000393,old,Is it too early for a snowball?, read that as speedball.  had to check my watch.,uk,uk,uk
166,1452964331918856194,1453065167500189707,old,Do you come here often?, had to limit it to once a week or i spend way too much in you!,y,y,y
167,1501773818372755459,1501775724952363008,new,Do you ever just?," all the time

and it’s exhausting

all i want to do is not",y,y,y
168,1393577066193473536,1393577282657083396,old,Do you and your close friends have eachother’s locations on?, i don’t have any close friends let alone friends😢,n,n,n
169,1523741623213256704,1523742491157348352,new,Do you feel lucky?, lucky to be alive and to be born in this era full of opportunities!,y,y,y
170,1387401739498831876,1387774754338312192,old,"Is it OK for politicians to impose ruinous debt, a failed state, and a broken civilization on your future grandkids?", you needed to specify whether the politicians in question are from my party or not 😉,uk,pn,uk
171,1446099696540393474,1446167905096196099,old,Is it tacky to wear an old uniform skivvy shirt to work?," this is the only way we know you’re not stolen valor, tbh",n,uk,n
172,1388173815075774474,1388350686803292166,old,"Okay this is a weird one, but do you have a favorite font?", not particularly..... but don't know why people hate on comic sans.,n,n,n
173,1420390224602046466,1420390880691773451,old,Do you want your child to wear a mask in school?, no. my children will not be wearing masks. complete nonsense.,n,n,n
174,1530564939634573312,1530565632143540225,new,i’ve never had culver’s. is it really worth all the twitter hype?, yes! get a concrete mixer too!,y,y,y
175,1467210772472160256,1467210841326071815,old,Do you use your phone in the shower?, nah i just bring it into the bathroom for music,n,n,n
176,1533596814313762816,1533601660794175492,new,Artists: Do you find that you are especially creative in certain phases you of the moon?," yes, but i don’t look up often enough.",y,y,y
177,1509173196071014400,1509177600253607942,new,Do you like wars?, we would have fewer wars if the politicians were forced to fight on the front lines first.,uk,uk,uk
178,1388697772862459904,1388911442313850886,old,"if someone from a place like gallery furniture delivers a mattress, do you tip the delivery guys?", i always have. doesn’t have to be a extravagant but i show my appreciation.,y,y,y
179,1513489240499585029,1513496846852767750,new,do you even like them if you don't brag about them to your friends?, do u even like them if you don't save their posts 🤫,uk,uk,uk
180,1526851210669481985,1526886902300745728,new,Do you ever get the feeling that onomatopoeia should be a much easier word to spell?, often think that as i once again slip the word into a text message.,y,y,y
181,1526235948303888384,1526259463845470208,new,good morning. do you have a band tattoo?, i do but not any bands signed to rise lol,y,y,y
182,1508282078806302725,1508413961275940870,new,Is it weird he hasn’t apologized to the person he hit?, he should move back to his auntie and uncles house in bel-air!,y,y,y
183,1397365983380074498,1397367587764330502,old,Is it my fault my wife is hotter than the pics you had on the walls of your prison-cell?, chael is gonna break jon jones toe again,uk,uk,uk
184,1509173196071014400,1509175023399235585,new,Do you like wars?," si vis pacem, parabellum.  if you desire peace, prepare for war.",py,py,py
185,1403155835639894020,1403476943928913921,old,Do you have knowledge that does you no good at all?, the only self ionizing elements on earth is water,y,y,y
186,1474717280894341126,1474718359040233474,old,Conceptual question: Is it possible to start feeling peckish in the midst of snacking?, yes if the snacks are flimsy and flavourless and don't address feelings of hunger.,py,py,py
187,1503889808665546765,1503980760038060037,new,Do you feel motivated now?, no i'm feeling isolated and congested i need monited to be motivated,n,n,n
188,1461418050268405761,1461442274349535241,old,Do you believe in the death penalty?, not once i found out about the injustice behind it.,n,n,n
189,1519074444593053696,1519091286929809408,new,"If you make a hole in one and no one sees it, does it still count?", i hope so it happened to me as well. 😂😂,py,y,py
190,1518480805961646080,1518547063864184832,new,Do you think record labels and A&R(s) find it easier to scout and sign recording artists in this social media age?, nope but find it hard to evaluate among the best alternate.,n,n,n
191,1454876080154677249,1455205700381155338,old,Is it weird to buy a wig that looks exactly like your real hair but perfectly blown out?," as a fellow lazy person, it’d be weird not to.",n,n,n
192,1443291550138707978,1443297931881336832,old,Do you support mask mandates in schools nation wide?, yes i do. my grandkids are in a school that doesn't require masks.,y,y,y
193,1405530703081607168,1416295812900868098,old,Do you enjoy collaborating with mobile tech enthusiasts?," dont give ur processors to poco brand , worst service, lot of problems with software.",n,uk,n
194,1440051310594650116,1440165072911814671,old,Do you want to be educated?, yes i do do and a lot but funds 😢,y,y,y
195,1419333499585245184,1419340588663644162,old,Do you think the President should lift the ban on alcohol sales?, i dont drink ...but most definitely yes,y,y,y
196,1412123585024606215,1412125028624314373,old,Do you think whoever invented burpees has friends?, that would be a straight up no lol 😆,n,n,n
197,1383837827465506821,1383839075199709191,old,Do you use your phone without case ?, ha mey with put cover use kartha hu bahut garmi so y to put clothes to our phone,uk,uk,uk
198,1509645014548189187,1509658265520467971,new,Do you think the release of oil reserves will actually drive down prices at the pump?, i prefer fines for idle drills and undeveloped leases... but that won't grab headlines.,py,y,py
199,1403040692549607426,1403049657069195271,old,Is it hard finding relatable stock photos of black people?, black/african working mom!!!! i want to create a series of those ones,y,py,y
200,1461862534865211394,1461863361050820611,old,Nothing is really ever “free” is it?, it's called a bucket shovel and grave,uk,uk,uk
201,1473485832531021828,1473691989988233221,old,Do you use Satoshi Mode on our app?, can you get this on the web site assets section please  🙏🥳,y,uk,y
202,1445582067069116416,1445582210094944258,old,Do you ever fart and surprise yourself?, it’s 4am i can’t cope with this rn,uk,n,uk
203,1511594180790919172,1511620313766801413,new,"This thing going round, is it still 'the flu'?", interested in learning a skill that can earn you alot send a dm☺️,uk,uk,uk
204,1404486253907787780,1404721198223826947,old,"This is never going to end is it, there’s always going to be a reason?", if we let them get away with it.,py,py,py
205,1519341627206156291,1519342325289394176,new,Do you feel pressure to be kind to everyone?, its the reaction which makes me feel unworthy.,uk,uk,uk
206,1512806803486097408,1513094440453353474,new,Ending early release of unrehabilitated violent felons should be a bipartisan issue. Do you agree?, they shouldn't even be considered for release.,uk,py,py
207,1502748767921090560,1502749694069510145,new,Do you eat the olive in a martini?, i'm only getting a martini to eat the olive tbh,y,y,y
208,1508976949363986440,1508977415338536971,new,Do you feed your pet better than yourself?, our 4 cats eat great. they don't agree with my statement.,y,y,y
