,Main_Tweet_ID,Reply_id,temporal_setting,Main_tweet,Reply_tweet,gold_1,gold_2,gold_adj
55,1445582067069116416,1445589240767647744,old,Do you ever fart and surprise yourself?," nope.

i tend to fart and remind myself.",n,n,n
56,1494724608313933829,1494725303385858050,new,Do you even have a cat if you haven’t searched “does my cat love me”?, i don't have a cat for real,n,uk,uk
57,1454876080154677249,1454894131516424195,old,Is it weird to buy a wig that looks exactly like your real hair but perfectly blown out?, it does let me know that you are doing well financially.,n,n,n
58,1512894569825792003,1512907556435345411,new,Is it really that difficult to wear a mask in public during a pandemic?," no, unless you’re a rebellious republican prick!",pn,n,n
59,1454980917915574278,1454982826911219718,old,Is it ok to take your shoes off on an airplane?, this is the whitest tweet i’ve ever seen please keep your shoes on,n,n,n
60,1418261142657376258,1418389014806073346,old,Do you think it’s weird if your friends are still friends with your ex but you’re not?, shits weird especially when they were never friends to begin with,y,y,y
61,1467967060777050115,1467969887624597504,old,"Just curious, do you think churches should pay taxes?"," as a christian, i am pro-choice and believe that churches should be taxed.",y,y,y
62,1459233909632286723,1459289699181281288,old,Cycling twitter: is it common that cyclists listen to music while riding?, i listen to fantasy football podcasts while riding. hope this helps.,py,y,py
63,1471985146891059206,1471985318949756929,old,I got your back. Do you got mine?, would give ya the shirt off mine if necessary!,y,y,y
64,1527038299872841728,1527065350914842625,new,is it tendies time?, may just have to buy some $yum,uk,py,py
65,1402603886897242112,1402604724617162753,old,Is it enough?," fuck no, should have been £25m minimum",n,n,n
66,1513268653344575497,1513269235438350336,new,Is it unethical if I pay my group members to do my part of the project?, if they are okay with it and get paid well then no,pn,pn,pn
67,1450917556957687814,1450917741209268228,old,Do you believe career politicians have any right to exist?, sure.  i just don't think they should be career politicians.,y,n,n
68,1410007987528384529,1410065706864066563,old,It's come to my attention that a lot of people watch Netflix with captions on all the time. Do you?, i'm mildly deaf. the captions help me understand when characters speak quietly.,y,y,y
69,1527752294716022786,1527760860843753472,new,Do you think cursive writing should still be taught in school?, yes. that's how they learn to sign their signature. not everything is electronic.,y,y,y
70,1529946042401275917,1529955667699810308,new,Do you own a gun?, yes and i would gladly give it up if it would save one child's life.,y,y,y
71,1406628758195478534,1406733964040097798,old,Do you shout “FORE” if your golf ball is heading towards people?, always cover my head and don't turn around!,uk,uk,uk
72,1519855268414246913,1519971492171337729,new,Do you guys think money buys happiness?, no but it does buy my medication which keeps me alive so that i can be happy,py,py,py
73,1532769479826059265,1533025212253585408,new,"Guys, quick question here … is it possible to fall out of love with someone without being in love with someone else Oba?", it can happen due character and behavior associated with someone.,y,y,y
74,1383196573903904768,1383196745128099840,old,Do you drive really slow in the passing lane and use no other lane?, i can feel the anger in this tweet,uk,n,n
75,1504660086853189632,1504859511588327425,new,Probably going to sleep soon. Do you guys ever feel like going to sleep?,follow up: i went to sleep and woke up several hours later.,y,uk,y
76,1402761289173176329,1402836868752822276,old,Do you pay attention to wrestling ratings?," no, just the product. the rest will speak for itself",n,n,n
77,1447007086441758721,1447017653625835520,old,Is it possible that everyone can be rich in this world?," there's always been enough to go around.
our species is uniquely selfish",y,y,y
78,1523762230415835139,1523773932674838529,new,"“I am able to succeed in anything that I decide to do.” This is the absolute truth, but the point is, do YOU believe it?", remember the rule: you must believe in order to see.,y,uk,y
79,1529794531897614337,1529795377267884036,new,Do you think student loans should be forgiven?, i think students should be safe in school,uk,uk,uk
80,1515913746954162176,1515914904284418049,new,Is it too much to wish an aneurysm on someone?," it's just enough to wish, but too much to give.",n,n,n
81,1406628758195478534,1406629232768323586,old,Do you shout “FORE” if your golf ball is heading towards people?," it's common etiquette bid the game, i'd expect it from anyone else too",y,y,y
82,1511856370156556298,1511886525981675525,new,Do you own a track saw?, i wish! but cannot justify the cost for who is now a diy’er.,n,n,n
83,1437460709156159490,1437486688612327429,old,Do you think we teach new writers enough about the role panic has as a fuel for creating new creative work?," i don't think it can be taught but rather, must simply be experienced.",n,uk,n
84,1405709604986789890,1405709831445483528,old,Do you accept DOGE?," don't matter, it accepts us!",uk,y,uk
85,1468257975047499779,1468288848883032071,old,Is it socially acceptable to conduct loud FaceTime calls on public transport?, i can't imagine anyone with common sense even thinking of doing something like that!,n,n,n
86,1410610112679485446,1410627982054420484,old,Do you ever just wanna give up and cry your way out of life?, just cry. you'll feel better after that.,uk,y,y
87,1417278951567761408,1417350293067550740,old,is it hard to care for a ball python?," not really, but do be careful to watch for mites. i lost mine to mites.",n,n,n
88,1527528757170511873,1527638624942030850,new,Do you have hope?, of course i do.  i’m an american.,y,y,y
89,1526625806340038664,1526630355196944386,new,Do you talk to yourself?," doesn’t everyone 🤣, & yes i do, a lot 🤣",y,y,y
90,1449419678028234753,1449461900081782788,old,Do you have any weird things that you’re really really good at?, i can play a disturbing number if 90s pop songs on the mandolin,y,y,y
91,1533912514131640321,1533953400467070976,new,Do you have confidence in the Prime Minister?, the only positive thing about the pm would be a drugs test . sniff.,n,pn,n
92,1527318225196707842,1527642425090613248,new,Do you think cursive writing should still be taught in school?," yes! if chinese can read their language, so should our children.",y,y,y
93,1512107202903175171,1512107594692931587,new,Do you like nipples of males?, male booba couldn't be complete without nips,y,y,y
94,1476565717914828807,1476569023131185158,old,Do you watch news on TV?, do we have news on tv if yes please let me know.,uk,n,n
95,1466816231076474886,1466836089214324737,old,Do you need permission to serialise a self-published book on the radio?, sshhhhhh! someone will be writing a strongly worded email to lbc recommending they ban it.,uk,y,uk
96,1506834667936391173,1506836781970436096,new,Is it weird to buy my sister a massage?, that’s better than expecting her to pay you to massage her.,n,pn,n
97,1384162484345479171,1384166637008396302,old,In a relationship.. do you fart in front of each other?, yes!! i'm worse than him 😂😂,y,y,y
98,1416521845050773505,1416522736042659841,old,Do you guys believe in ghosts?, yea i seen one in my house a couple of time but it never really bother us,y,y,y
99,1467967060777050115,1467980247786299394,old,"Just curious, do you think churches should pay taxes?", make it retroactive and the us national debt will be paid off !!,y,y,y
100,1512303495902380033,1512305398929399808,new,Is it game time yet?, go to bed game time will arrive faster,n,n,n
101,1391360390429294593,1391477622232784902,old,Do you use Rokfin?, most leftists are moving from youtube & patreon to rokfin.,py,y,py
102,1382068369428471811,1382072054715940864,old,Do you believe in lucK ?," you have to put in your work and effort, luck doesn't come just like that.",py,n,py
103,1466816231076474886,1466838539493154820,old,Do you need permission to serialise a self-published book on the radio?, fooker needs to be put against a wall with his 27 mates.,uk,uk,uk
104,1471558208380715008,1471558675009572875,old,Do you listen to too much music?, no but you can listen to too much drake tbh,n,n,n
105,1509173196071014400,1509173572920619021,new,Do you like wars?, nobody likes wars but it’s necessary to come to peace ☮️,n,n,n
106,1514458569403478021,1514470830461403139,new,Do you get along with your siblings?," yes i do.

do you get along with somizi",y,y,y
107,1402603886897242112,1402607153513472004,old,Is it enough?," that's one signing money taken away from arsenal. i would say, be very excited!",y,y,y
108,1522910344838008833,1522916673107415040,new,Do you think only people with a certain level of political knowledge should be allowed to vote?, only taxpayers in good standing should be allowed to vote,uk,uk,uk
109,1442532393311682563,1442542602319015936,old,Is it bad if I brake with my left foot while driving?, not really.. if you hit both at the same time your car will just take a screenshot,n,n,n
110,1533518089362591744,1533518960007725057,new,"Broke people: ""But does it make you happy?"," no, i would feel sorry for them. why not make the right prediction.",uk,uk,uk
111,1440938644873879552,1440939476616876041,old,"Is it about time that the gender-neutral term ""batter"" should be used in cricket?"," at what point are people going to complain about the word ""human"" not being gender-neutral 🤔",y,n,n
112,1531417724584353793,1531694780253626371,new,Do you believe we are living in the Biblical end times?, matthew 24:36-44. 1 thessalonians 5:1-3. 2 peter 3:10. revelation 3:3,y,py,y
113,1507889736362475522,1507890230015275020,new,Is it too much to ask the coaches to wear suits again?," sweeney, come on!  the quarter zip pullover is a nice look.",y,py,y
114,1414783164044677121,1414830691636768771,old,Expensive vs cheap vodka: does it matter?," brita and can’t tell, generally.",n,n,n
115,1471558208380715008,1471590046432219139,old,Do you listen to too much music?, i don't listen to enough music tbh,n,n,n
116,1529946042401275917,1529946621450108948,new,Do you own a gun?, no. why the fuck would own a gun.  they have one purpose: kill.,n,n,n
117,1409932895293169675,1409937842961272837,old,Is it actually coming home?, don't worry priti patel will deport it if it does.,pn,n,pn
118,1507066176920162304,1507066519259394051,new,is it legal to drive with ur titties out?, i can’t tell you on here ft me,uk,uk,uk
119,1470482564288811013,1470485512695828490,old,Do you think local governments should enforce the statewide mask mandate?," no, the illegal and useless mandates should be ignored.",n,n,n
120,1468257975047499779,1468258296310157319,old,Is it socially acceptable to conduct loud FaceTime calls on public transport?, no. no one should endure the rudeness of loud uninteresting conversations,n,n,n
121,1529502995615846401,1529514348569194497,new,Do you care if your significant other makes more money than you?, i would be very happy if my woman made more money than i make.,n,n,n
122,1461408868261629952,1461770330964430850,old,Do you have any podcast dreams?, i just want to meet someone that i don't know who listens to it.,y,y,y
123,1512079578298138642,1512080174979837961,new,Do you have my notis on?, yes i do have for a while now,y,y,y
124,1531337262595727366,1531345569171623936,new,Is it cold?," not just cold, one minute sunny then raining the washing's been in and out like ...",y,n,y
125,1401353338499727363,1401354545997955075,old,Do you wash your hands after you touch your dog?, please don’t open this door. please.,uk,uk,uk
126,1515913746954162176,1515916120708034561,new,Is it too much to wish an aneurysm on someone?, nah but you'd probably be better off wishing them dead. saves time and suffering.,n,n,n
127,1499019801351663624,1499021773983072257,new,Do you think a joint account as husband and wife makes sense ?, then unless we both don't know the password to the account,py,y,py
128,1412123585024606215,1412124007344771072,old,Do you think whoever invented burpees has friends?, yeah they’re the ones who invented jump squats,y,y,y
129,1519075768277606403,1519077073549148162,new,"I suddenly can't ""like"" any posts. Is it just me?","whatever this is seems to be affecting many users, but not everyone.",n,n,n
130,1509576610919313410,1509593331940036610,new,Is it foolish to assume that people are always rational?, it is foolish to assume. period.,y,y,y
131,1436416194496512001,1436416416123482112,old,Do you guys remember jeggings?, they might be ugly but they’re comfy,y,y,y
132,1391360390429294593,1391491647595155457,old,Do you use Rokfin?, i don't actually think it's a fish but i definitely couldn't choose the other answers,uk,uk,uk
133,1467967060777050115,1467988408903610372,old,"Just curious, do you think churches should pay taxes?", mega-churches should be taxed. at 100%.,py,py,py
134,1522237115471380480,1522257199506067462,new,Is it weird for Dog Mom’s to expect Mother’s Day gifts?, that or you might have to pay dog support payments,y,y,y
135,1386187626051342337,1386196647642759169,old,Lawyers: is it legal to make attending a racially segregated meeting a condition of employment?, it can’t be legal (per title vii of the civil rights act)!,n,n,n
136,1412123585024606215,1412187120807157764,old,Do you think whoever invented burpees has friends?, you better put some respect on burp reynolds' name bro,y,y,y
137,1528029380122902528,1528168963934683136,new,Is it too late for an air fryer to change my life?, it changed my life - now i have nowhere to put the toaster...,n,uk,uk
138,1454876080154677249,1454878357129150464,old,Is it weird to buy a wig that looks exactly like your real hair but perfectly blown out?, then you just need a cody disguise so you two can switch places for an episode.,n,uk,uk
139,1472173132760985600,1472192308502220807,old,Is it too much to ask for a competitive Ashes series?, not with the current coaching staff and management need to all go,y,y,y
140,1451009236423565312,1451046959935070213,old,Is it just me but if you listen real hard do you hear that “Fancy like” song playing everywhere you go?, i really like it. it makes me feel happy and think of my family.,y,y,y
141,1505591204783734785,1505912971393966091,new,"Ladies, if a man gives you a Family heirloom ring but y’all break up, do you give it back?", i would give it back with no problems,y,y,y
142,1415407487528939522,1415447685369303044,old,Is it too much for a mosh call to be “put those vaccines to work”?, need everyone in the room to social distance down the middle… now put those vaccines to work!,py,n,n
143,1495840803209756672,1495851991222079488,new,Do you and your partner discuss voting intentions with each other?, yes. not sure i could be with some who i didn't talk politics with.,y,y,y
144,1432391518074007552,1432392365990297603,old,do you separate your laundry?, yup by what i need to wear now and what can wait until later,y,y,y
145,1450917556957687814,1450919832648654855,old,Do you believe career politicians have any right to exist?, exist yes! but leave after second term!,y,n,y
146,1532019243025420289,1532290660308492289,new,Question. Is it ever acceptable to use the phrase PLATTY JOOBS?," i don’t know what that means !
never seen it before…",uk,uk,uk
147,1512303495902380033,1512403102565122058,new,Is it game time yet?, let's start the season with a w,y,y,y
148,1528328624385974272,1528330695747280897,new,"Don't offer advice unless you were asked. Can't be so difficult to understand, can it?", i’d advice to keep it cool online. this kind of reaction is unbecoming.,uk,uk,uk
149,1512806803486097408,1512836351372136450,new,Ending early release of unrehabilitated violent felons should be a bipartisan issue. Do you agree?, democrats are mentally ill so it won’t be.,y,py,y
150,1494922774112051201,1494923763816833024,new,Do you see now that it wasn’t about the bloody masks?," the people who should answer, wont.  you'd have to target them",y,uk,y
151,1383196573903904768,1383199180601008130,old,Do you drive really slow in the passing lane and use no other lane?, nope and i wrote tickets for those who did. 🚔,n,n,n
152,1506393199459254278,1506436430088007682,new,Do you ever just drink a beer in the shower?, or you can turn your shower water into a beer.,py,uk,y
153,1458118861669105666,1458132425289109512,old,Do you guys still use Snapchat?, yeah the cheating niggas do lmmfao tht app was made for hiding shit🤣🤣🤣,y,y,y
154,1522910344838008833,1522947372908691457,new,Do you think only people with a certain level of political knowledge should be allowed to vote?, only people who pay tax in the uk should vote.,uk,py,py
155,1519482185459273733,1519484007289069568,new,do you ever worry sometimes you are too good at video games?, i worry that i still won't be good enough,n,pn,n
156,1528029380122902528,1528064956872024064,new,Is it too late for an air fryer to change my life?, ugh! they’re the gateway appliance to smugness and entitlement.,uk,uk,uk
157,1456387014459211801,1456391432982433797,old,Do you need to go to the hospital for a stubbed pinky toe?," if it’s your kicking foot, i would recommend. that things been pounded a ton",py,py,py
158,1517058055887745025,1517318067109441541,new,Do you believe you are great?, thank you! thank you! thank you!,uk,uk,uk
159,1532769479826059265,1533126817086951424,new,"Guys, quick question here … is it possible to fall out of love with someone without being in love with someone else Oba?", hmmm who do you want to chew now🤔,uk,uk,uk
160,1410007987528384529,1410145325831098369,old,It's come to my attention that a lot of people watch Netflix with captions on all the time. Do you?, get you a man who can do both,uk,n,uk
161,1500689103448387592,1500990849664049156,new,Do you trust your instincts?, i do it now but it took me over 50 years to get here,y,y,y
162,1404133822300622853,1404134111967551491,old,Do you watch sports shows on tv?, only inside the nba and even then i usually watch highlights on youtube,py,y,y
163,1526559173063974912,1526569722069733376,new,Is it so hard to denounce white nationalism?, because it's so much more wide spread than people want to admit.,y,py,y
164,1506565419313868802,1506566221591982082,new,"My name regularly gets autocorrected to ""Satanism"". Get a surprising number of messages addressed to it. Do you have an autocorrect hell?", an old phone of mine used to change yorkshire to workshy. outrageous,y,y,y
165,1530330429831712774,1530388033572196354,new,"Ladies, is it unattractive if a man plays video games for a living?", money is never unattractive to anyone! make that money bro,n,pn,n
166,1500689103448387592,1500706871958818820,new,Do you trust your instincts?, sometimes. lot of time mine be bad lol,pn,py,pn
167,1403186117504086016,1403193906142101508,old,Do you live paycheck to paycheck?, 50% of the 59% have to be lying,uk,uk,uk
168,1504660086853189632,1504666463013011457,new,Probably going to sleep soon. Do you guys ever feel like going to sleep?, i've wanted to go to sleep ever since i woke up.,y,y,y
169,1445840600931004417,1445841042574614530,old,Is it tacky to put Muscle Milk in your coffee?, wait that’s a great idea actually 📝,n,n,n
170,1516536935514132482,1516784550042652682,new,Do you eat all of the unfrosted edges of a Pop Tart before taking a bite of the frosted center?, that can't be a real thing people do,n,n,n
171,1383837827465506821,1383866818993942530,old,Do you use your phone without case ?, yes it feel sexy to hold a glass phone,y,y,y
172,1517175103682973697,1517182016730517509,new,Do you have a calling in your life?," well i should hope so, otherwise there'd be birds all over my apartment.",py,py,py
173,1472458918039224324,1472460192646254595,old,"Is it ok to allow the worst people, bring out the worst in you?", i think there should be a third option: it's situational.,uk,uk,uk
174,1495840803209756672,1495862748768763905,new,Do you and your partner discuss voting intentions with each other?," yes, helps us think and reason our choices.",y,y,y
175,1524854468227092480,1524871204049412103,new,Do you get rid of your game console boxes?, tristan. there’s still time to delete this.,n,uk,n
176,1406628758195478534,1406734054830096397,old,Do you shout “FORE” if your golf ball is heading towards people?, he’s just put it into fans on par 3 and no shout!,pn,y,pn
177,1433544656889995267,1433564308206723075,old,Do you wear your shoes inside your home?, i do. i love having shoes on.,y,y,y
178,1496258773568176129,1496267225342394377,new,Do you consider lying by omission Ie. Allowing someone to think something you know is untrue the same as lying?, sometimes you do that to avoid conflict or unnecessary ruffles,py,pn,pn
179,1451488598012928000,1456670345373626371,old,Do you love music?, yes i do especially littlebigplanet music not just the licensed music but also the original music of littlebigplanet,y,y,y
180,1396591030942769156,1396595863984738312,old,"Lakers fans, do you want to talk about it?", it's one game. pump the brakes man.,y,y,y
181,1401225105540272128,1401268466536042496,old,Question. Do you think we'll see the back of Covid during your lifetime?, no but with time it's effect will diminish. how long that takes is the difficult part,n,n,n
182,1505689498918825984,1505690108434989056,new,Is it normal to be in so much pain you start vomiting?," no, it's not. time to see a doctor.",n,n,n
183,1393654652722368514,1393961344135802882,old,Is it controversial to think modern football is a better watch than modern hurling?, stupid comment… methinks you’re doing a bit of baiting there !! 😂😂,n,uk,uk
184,1534989059772370947,1534989939896729626,new,Do you brush your teeth twice a day?, my bf actually taught me how to brush twice a day,y,py,y
185,1390271989127041029,1390283989752102914,old,Is it time to stop falling off of stuff in rasslin?, if it’s going to look fake yes,py,py,py
186,1494922774112051201,1495130428365230084,new,Do you see now that it wasn’t about the bloody masks?, never was. they want to control us.,n,y,y
187,1475918476762095619,1475918797072912386,old,"E.T. always says goodbye to you, but do you ever say goodbye to him?", i do not. just because it could be forever and i just could not stand that xd,n,n,n
188,1529502995615846401,1529504852543516678,new,Do you care if your significant other makes more money than you?, if she buys me stuff and i get to stay home it does.,pn,y,py
189,1397076480824418310,1397077115674181632,old,...Do you die a lot in dark souls?," to awnser quickly

a lot is an understatement",y,y,y
190,1390271989127041029,1390281134538465282,old,Is it time to stop falling off of stuff in rasslin?," if it’s going to look as bad as last nite, yes.",py,py,py
191,1510152850734788611,1510155585869787139,new,Do you believe in revenge?, no i don't but let all people change direction,n,n,n
192,1514458569403478021,1514466677139853315,new,Do you get along with your siblings?," no i don't get along with my lil sis, and i've made peace with it",n,n,n
193,1521931110589947904,1521931287333945345,new,Do you think it’s possible to have true balance in life?, i believe anything can be possible if you believe in it enough ❤️,y,py,y
194,1532101048373915649,1532101434778476545,new,do you guys mind if we post our pride content?, all tumblr users are gay none will mind,n,n,n
195,1418406178057441282,1418411938220888069,old,Is it fire?, so far it's mid. will give it a couple more listens. definitely not a classic,pn,n,pn
196,1475918476762095619,1475929558587219972,old,"E.T. always says goodbye to you, but do you ever say goodbye to him?", e.t. can't even recognize us thanks to the fascist mask policy.,n,n,n
197,1506565419313868802,1506567386605965312,new,"My name regularly gets autocorrected to ""Satanism"". Get a surprising number of messages addressed to it. Do you have an autocorrect hell?"," three years after she stopped being pm, i always get may rather than may… 🤯",y,uk,y
198,1462470094928371713,1462474904620703750,old,We didn’t know and we used soap on our pizza stone. Is it a goner?, we did that. soak for a while and then oven clean. should be fine,n,n,n
199,1461862534865211394,1461869176306290692,old,Nothing is really ever “free” is it?, ☝🏽it shouldn’t be that way chiquita! ✨,n,n,n
200,1425235547912556552,1425237614936928257,old,do you think superstar tweeters such as myself have a duty to behave as role models?, it's absolutely expected of us and i suggest you fall in line.,y,y,y
201,1524647970611863553,1524868533930410014,new,Do you read the acknowledgments page of a book?, i’d like to thank myself for reading the acknowledgements,y,y,y
202,1533489423370928128,1533560061460619268,new,Is it over yet?," .

🇬🇧😢

the post-mortum will be all over the front pages tomorrow

.",y,uk,y
203,1470482564288811013,1471080615424499712,old,Do you think local governments should enforce the statewide mask mandate?, if we work together. we can ent this!,y,y,y
204,1523760308174864384,1523760580439396353,new,Is it a bad thing to be unhappy ?, it’s a bad thing to not slide,py,uk,uk
205,1518730408333963264,1518748158485942272,new,Do you think this is the beginning of the end for twitter?, especially if he let's trump back in,py,py,py
206,1498846242951950336,1498846442689118209,new,Do you feel rescued?, facts don't care about your feelings.,uk,uk,uk
207,1533912514131640321,1533933413840961536,new,Do you have confidence in the Prime Minister?, move on gmb. time to let our country heal.,py,py,py
208,1389327056517820417,1389553066656079873,old,You ever have so much work to do you ain’t got no work to do?, gotta start off by taking a nap,y,y,y
209,1510342954241576962,1510347510375542790,new,Is it wrong to have an ego about your own stuff?, the advantage of being a mediocre talent is i never need to ask these questions.,uk,pn,uk
210,1532101048373915649,1532151337890217985,new,do you guys mind if we post our pride content?, not at all! we're happy to have you here and celebrate with you!,n,n,n
211,1519855268414246913,1519940060472385536,new,Do you guys think money buys happiness?, it keeps you sane that's all i can say 😒,uk,py,uk
